event_date,event_type,scope,severity,expected_channel,note,source
2026-04-17,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 17/4: Đồng USD tăng nhẹ nhờ tâm lý chấp nhận rủi ro trên thị trường tài chính - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-04-17,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 18/4: Giá vàng nghiêng về giảm nhẹ - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-04-17,macro_shock,domestic_vietnam,medium,inflation_hedge,Giá vàng liên tục biến động sau cảnh báo tăng trưởng toàn cầu từ IMF - Laodong.vn,google_news_rss:unknown
2026-04-17,news_other,global,low,unknown,"Hà Nội: Toàn cảnh đại công trường khu đô thị trên ""đất vàng"" Cao Xà Lá - Người Đưa Tin",google_news_rss:unknown
2026-04-18,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2026 (Apr),
2026-04-18,geopolitical,global,high,safe_haven_buy,"Chiến sự Trung Đông ngày 51: Iran ra cảnh báo với tàu thuyền ở eo biển Hormuz; Israel tuyên bố thiết lập ‘Đường Vàng’ ở Lebanon, Hezbollah ra điều kiện - Tuổi Trẻ",google_news_rss:unknown
2026-04-18,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 19/4: Giá vàng tiếp tục tăng - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-04-19,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2026 (Apr),
2026-04-19,news_other,global,low,unknown,"Xuất nhập khẩu vượt 297 tỷ USD, nhập siêu nới lên gần 8 tỷ USD - nguoiquansat.vn",google_news_rss:unknown
2026-04-19,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 20/4: Giá vàng nhiều khả năng giảm nhẹ hoặc đi ngang - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-04-19,gold_price_down,domestic_vietnam,high,premium_drop,"Chênh lệch giá vàng giảm nhanh, đầu tư vàng không còn 'sáng cửa' - Báo Thanh Niên",google_news_rss:unknown
2026-04-20,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2026 (Apr),
2026-04-20,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá USD/VND hạ nhiệt, áp lực vẫn còn - Báo Đấu thầu",google_news_rss:unknown
2026-04-20,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 21/4: Giá vàng sẽ tiếp tục xu hướng giảm - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-04-20,news_other,global,low,unknown,"Toàn cảnh kim loại quý tuần 12-19/4: Địa chính trị dẫn dắt, bạc bứt phá - PetroTimes",google_news_rss:unknown
2026-04-21,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2026 (Apr),
2026-04-21,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 22/4: Giá vàng có nguy cơ giảm tiếp - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-04-21,fx_shock,domestic_vietnam,medium,fx_pass_through,Tỷ giá USD hôm nay (21-4): Đồng USD suy yếu trước tín hiệu hòa giải Mỹ - Iran - Báo Quân đội nhân dân,google_news_rss:unknown
2026-04-22,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2026 (Apr),
2026-04-22,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 22/4: Đồng USD tăng giá trong giỏ tiền tệ quốc tế - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-04-22,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Dự báo giá vàng có thể giảm 28%, lùi về mức 3.400 USD/ounce - Laodong.vn",google_news_rss:unknown
2026-04-23,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2026 (Apr),
2026-04-23,news_other,global,low,unknown,"Vàng thế giới giảm sâu, SJC rời xa đỉnh: Nhà đầu tư đối mặt sóng lớn - dantoctongiao.vietnamnet.vn",google_news_rss:unknown
2026-04-23,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 24/4: Giá vàng tiếp tục đi xuống - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-04-23,policy_rate_global,global,high,safe_haven_buy,Toàn cảnh mua bán vàng của các ngân hàng trung ương trong 2 tháng đầu năm 2026 - VnEconomy,google_news_rss:unknown
2026-04-24,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2026 (Apr),
2026-04-24,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 24/4: USD giữ đà tăng so với đồng Euro, Yen Nhật và Bảng Anh - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-04-24,gold_price_down,domestic_vietnam,high,premium_drop,Dự báo giá vàng 25/4: Giá vàng giảm nhẹ hoặc đi ngang - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-04-24,news_other,global,low,unknown,Giá xăng dầu hôm nay (24-4): Xăng dầu trong nước giảm giá - Báo Quân đội nhân dân,google_news_rss:unknown
2026-04-24,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng tụt dốc, quỹ vàng lớn nhất thế giới “xả"" hơn chục tấn - CafeF",google_news_rss:unknown
2026-04-25,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2026 (Apr),
2026-04-25,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá USD/VND biến động trái chiều, thị trường tự do nhích lên - Đài Phát thanh và Truyền hình TP.HCM",google_news_rss:unknown
2026-04-25,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 26/4: Giá vàng nghiêng về tăng nhẹ hoặc đi ngang - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-04-25,news_other,global,low,unknown,Toàn cảnh đại công trường trên đất vàng 'Cao Xà Lá' Hà Nội - VietnamFinance,google_news_rss:unknown
2026-04-26,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2026 (Apr),
2026-04-26,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 27/4: Giá vàng có thể tăng nhẹ nhưng xu hướng vẫn nghiêng về giảm - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-04-27,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2026 (Apr),
2026-04-27,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 27/4/2026: Rời khỏi mức đỉnh lịch sử tháng 1, vẫn vùng giá cao - Báo VietNamNet",google_news_rss:unknown
2026-04-27,policy_rate_global,global,high,safe_haven_buy,Giá vàng sẽ ra sao trong tuần này sau loạt quyết định chính sách của các ngân hàng trung ương? - Tin tức 24h,google_news_rss:unknown
2026-04-27,news_other,global,low,unknown,Vì sao quỹ vàng lớn nhất thế giới vừa xả hơn 14 tấn vàng? - Báo VietNamNet,google_news_rss:unknown
2026-04-28,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2026 (Apr),
2026-04-28,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 28/4: Đồng USD giảm nhẹ do đàm phán Mỹ-Iran bế tắc - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-04-28,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 29/4: Nghiêng về xu hướng giảm - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-04-28,news_other,global,low,unknown,Quỹ vàng khổng lồ không ngừng “xả” hàng khi giá trượt dài - CafeF,google_news_rss:unknown
2026-04-29,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2026 (Apr),
2026-04-29,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 29/4: Đồng USD tăng nhẹ khi tâm lý né tránh rủi ro gia tăng - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-04-29,news_other,global,low,unknown,Hội đồng Vàng Thế giới công bố giá trị nhu cầu vàng toàn cầu chạm mức kỷ lục 193 tỷ USD - m.nhipcaudautu.vn,google_news_rss:unknown
2026-04-29,gold_price_down,domestic_vietnam,high,premium_drop,"Giá vàng rơi khỏi đỉnh lịch sử, mất gần 30 triệu/lượng: Khép lại chu kỳ tăng nóng? - Báo VietNamNet",google_news_rss:unknown
2026-04-29,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 30/4: Giá vàng có thế tiếp tục giảm nhẹ hoặc đi ngang - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-04-30,wedding_season,domestic_vietnam,medium,premium_spike,Wedding season spring window 2026 (Apr),
2026-04-30,gold_price_down,domestic_vietnam,high,premium_drop,Thị trường chứng khoán Mỹ biến động sau quyết định của Fed và giá vàng giảm sâu - Nhịp sống kinh doanh,google_news_rss:unknown
2026-04-30,policy_rate_global,global,high,safe_haven_buy,"Fed giữ nguyên lãi suất, lần đầu có 4 phiếu bất đồng kể từ năm 1992 - nguoiquansat.vn",google_news_rss:unknown
2026-04-30,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 1/5/2026: Giá vàng có thể tăng nhẹ - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-05-01,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-01,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng dự báo hưởng lợi đáng kể trong làn sóng phi USD hóa - Laodong.vn,google_news_rss:unknown
2026-05-01,news_other,global,low,unknown,Trung Quốc cảnh báo nạn bán vàng giả tinh vi - Tuổi Trẻ,google_news_rss:unknown
2026-05-02,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-02,fx_shock,domestic_vietnam,medium,fx_pass_through,Giá vàng đuối sức khi đồng USD hồi phục - VnEconomy,google_news_rss:unknown
2026-05-02,gold_price_down,domestic_vietnam,high,premium_drop,Dự báo giá vàng 3/5/2026: Giá vàng giảm nhẹ hoặc đi ngang - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-05-02,policy_rate_global,global,high,safe_haven_buy,"Các ngân hàng trung ương tăng mua vàng dự trữ, vì sao? - Thời báo Tài chính Việt Nam",google_news_rss:unknown
2026-05-03,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-03,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng ngày 4/5: Giá vàng trong nước tăng trở lại trong khi giá thế giới giảm - Báo Nhân Dân điện tử,google_news_rss:unknown
2026-05-03,news_other,global,low,unknown,Việt Nam nhập siêu hơn 7 tỷ USD sau 4 tháng năm 2026 - VietnamFinance,google_news_rss:unknown
2026-05-03,macro_shock,domestic_vietnam,medium,inflation_hedge,"CPI up 0.84% in April on rising energy, dining costs - Báo Đồng Nai",google_news_rss:unknown
2026-05-04,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-04,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Chốt giá vàng hôm nay ngày 4/5 trong tăng ngoài giảm lạ kỳ - Báo Sức khỏe & Đời sống,google_news_rss:unknown
2026-05-05,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-05,macro_shock,domestic_vietnam,medium,inflation_hedge,“Nghịch lý vàng - lạm phát”: Một hiểu lầm phổ biến khiến nhà đầu tư dễ mất tiền oan - Thế giới tiếp thị,google_news_rss:unknown
2026-05-05,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 5/5: Đồng USD tăng giá so với các đồng tiền chủ chốt khác - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-05,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 5.5.2026: Trượt giảm sâu, mức lỗ gia tăng - Báo Thanh Niên",google_news_rss:unknown
2026-05-05,policy_rate_global,global,high,safe_haven_buy,"Giá vàng hôm nay 6/5/2026 phục hồi từ đáy, vàng trong nước đã 'cắt sốt', kim loại quý vẫn còn cơ hội do sai lầm của các ngân hàng trung ương - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-05,news_other,global,low,unknown,"Có 1-2 tỷ trong tay, nhà đầu tư nên mua vàng hay gửi tiết kiệm? Chuyên gia hé lộ 'vịnh tránh bão' an toàn nhất 2026 - nguoiquansat.vn",google_news_rss:unknown
2026-05-06,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-06,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 6/5: Đồng USD giảm giá so với các đồng tiền rủi ro hơn - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-06,gold_price_up,domestic_vietnam,high,premium_spike,"Giá vàng tăng hơn 100 USD, dầu giảm mạnh - VnExpress",google_news_rss:unknown
2026-05-06,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng thế giới tăng trở lại khi USD suy yếu - Laodong.vn,google_news_rss:unknown
2026-05-06,news_other,global,low,unknown,"Quỹ vàng khổng lồ tiếp chuỗi ""xả hàng"", gần 27 tấn rời kho sau thời gian ngắn - CafeF",google_news_rss:unknown
2026-05-07,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-07,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 7/5: Đồng USD giảm giá so với đồng Euro và Bảng Anh - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-07,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay ngày 8/5: USD tự do giảm mạnh, giá vàng đi ngang - Tin nhanh chứng khoán",google_news_rss:unknown
2026-05-07,news_other,global,low,unknown,Giá xăng dầu hôm nay (7-5): Giá dầu thế giới tiếp tục giảm sâu - Báo Quân đội nhân dân,google_news_rss:unknown
2026-05-07,policy_rate_global,global,high,safe_haven_buy,Các ngân hàng trung ương bán ròng 30 tấn vàng trong tháng 3 - Laodong.vn,google_news_rss:unknown
2026-05-07,gold_price_up,domestic_vietnam,high,premium_spike,"Giá vàng tăng vọt, quỹ vàng lớn nhất thế giới có động thái ""lạ"" - CafeF",google_news_rss:unknown
2026-05-08,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-08,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 8/5: Đồng USD tăng trở lại khi đàm phán Mỹ-Iran có triển vọng 'hạ nhiệt' - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-08,news_other,global,low,unknown,Chuyên gia Hội đồng Vàng Thế giới chỉ ra nghịch lý của thị trường vàng Việt Nam - Tạp chí Kinh tế - Tài chính Online,google_news_rss:unknown
2026-05-09,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-09,fx_shock,domestic_vietnam,medium,fx_pass_through,"Giá vàng và ngoại tệ 9.5: Đồng USD giảm nhẹ, vàng lấy lại đà tăng - Laodong.vn",google_news_rss:unknown
2026-05-09,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 10/5/2026: Giá vàng có thể bật tăng trở lại - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-05-09,policy_rate_global,global,high,safe_haven_buy,Trung Quốc và nhiều ngân hàng trung ương tiếp tục mua vào khi giá vàng điều chỉnh - Laodong.vn,google_news_rss:unknown
2026-05-09,news_other,global,low,unknown,Cơn ‘khát’ vàng của Trung Quốc chưa dừng lại - VietnamFinance,google_news_rss:unknown
2026-05-10,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-10,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng vẫn hấp dẫn trước nỗi lo kinh tế Mỹ giảm tốc - Laodong.vn,google_news_rss:unknown
2026-05-10,news_other,global,low,unknown,Hội đồng vàng thế giới: Việt Nam để các ngân hàng tham gia thị trường vàng là lựa chọn phù hợp - Tin nhanh chứng khoán,google_news_rss:unknown
2026-05-10,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá USD/VND đi ngang tại ngân hàng, thị trường tự do tiếp tục giảm - Đài Phát thanh và Truyền hình TP.HCM",google_news_rss:unknown
2026-05-10,policy_rate_global,global,high,safe_haven_buy,Nhiều ngân hàng trung ương âm thầm mua gom khi giá vàng điều chỉnh - Laodong.vn,google_news_rss:unknown
2026-05-11,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-11,sbv_policy,domestic_vietnam,high,policy_auction,Ngân hàng Nhà nước hút ròng gần 10.000 tỷ đồng ngày 11/5 - nguoiquansat.vn,google_news_rss:unknown
2026-05-11,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Loạt dữ liệu kinh tế dồn dập tác động đến giá vàng, nhà đầu tư cần lưu ý - Laodong.vn",google_news_rss:unknown
2026-05-11,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 11/5: Đồng USD nhiều khả năng suy yếu khi tâm lý chấp nhận rủi ro được cải thiện - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-11,news_other,global,low,unknown,"""Siêu đạo chích"" chuyên đột nhập nhà dân trộm vàng - Báo Dân trí",google_news_rss:unknown
2026-05-12,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-12,geopolitical,global,high,safe_haven_buy,Giá vàng chao đảo giữa căng thẳng Trung Đông và áp lực lạm phát - Laodong.vn,google_news_rss:unknown
2026-05-12,gold_price_down,domestic_vietnam,high,premium_drop,Giá vàng giảm trước khi Mỹ công bố dữ liệu về lạm phát - Vietnam+ (VietnamPlus),google_news_rss:unknown
2026-05-12,gold_price_up,domestic_vietnam,high,premium_spike,"Giá vàng tăng vọt bất chấp dầu leo thang, giới đầu tư nhắm mốc 5.000 USD - Báo VietNamNet",google_news_rss:unknown
2026-05-12,news_other,global,low,unknown,Khi các quỹ châu Á mạnh tay mua vàng - Tạp chí Kinh tế Sài Gòn,google_news_rss:unknown
2026-05-12,fx_shock,domestic_vietnam,medium,fx_pass_through,Tỷ giá USD/VND nối dài xu hướng hạ nhiệt - diendandoanhnghiep.vn,google_news_rss:unknown
2026-05-12,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Dự báo giá vàng 13/5/2026: Giá vàng tiếp tục xu hướng tăng nhẹ - Tạp chí Doanh nghiệp và Hội nhập,google_news_rss:unknown
2026-05-13,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-13,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay ngày 13/5: Giá vàng trong nước quay đầu giảm - Thời báo Tài chính Việt Nam,google_news_rss:unknown
2026-05-13,gold_price_down,domestic_vietnam,high,premium_drop,Giá vàng giảm mạnh vì nỗi lo Fed tăng lãi suất - Tuổi Trẻ,google_news_rss:unknown
2026-05-13,policy_rate_global,global,high,safe_haven_buy,Giá vàng chững lại khi lạm phát Mỹ nóng lên làm giảm kỳ vọng Fed hạ lãi suất - Bloomberg Businessweek Vietnam,google_news_rss:unknown
2026-05-13,macro_shock,domestic_vietnam,medium,inflation_hedge,"Giá vàng đồng loạt giảm mạnh, thị trường chịu áp lực từ lạm phát Mỹ - Đài Phát thanh và Truyền hình TP.HCM",google_news_rss:unknown
2026-05-13,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá USD/VND hôm nay 13/5: Giá USD chợ đen tiếp tục giảm, bán ra chỉ còn 26.531 đồng - Báo và Phát thanh, Truyền hình Lạng Sơn",google_news_rss:unknown
2026-05-13,news_other,global,low,unknown,"Quỹ ""khổng lồ"" tiếp tục mua hàng tấn vàng khi giá biến động - CafeF",google_news_rss:unknown
2026-05-14,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-14,macro_shock,domestic_vietnam,medium,inflation_hedge,Giá vàng chịu áp lực khi lạm phát Mỹ nóng lên - Laodong.vn,google_news_rss:unknown
2026-05-14,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng tiếp tục suy yếu - Laodong.vn,google_news_rss:unknown
2026-05-14,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 14/5: Đồng USD tăng phiên thứ ba liên tiếp nhờ dữ liệu lạm phát của Mỹ - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-15,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-15,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 15/5/2026: Rơi thẳng đứng, SJC và nhẫn áp lực giảm mạnh - Báo VietNamNet",google_news_rss:unknown
2026-05-15,geopolitical,global,high,safe_haven_buy,Giá vàng hướng tới tuần giảm khi lạm phát Mỹ nóng lên vì xung đột Iran - Laodong.vn,google_news_rss:unknown
2026-05-15,macro_shock,domestic_vietnam,medium,inflation_hedge,Giá vàng thế giới mất mốc 4.700 USD do áp lực từ lạm phát Mỹ - Báo Dân trí,google_news_rss:unknown
2026-05-15,news_other,global,low,unknown,"Vàng, bạc đồng loạt giảm sâu khi lãi suất trái phiếu Mỹ vọt tăng - baodautu",google_news_rss:unknown
2026-05-16,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-16,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng đối mặt tuần khó khăn khi USD và lợi suất cùng tăng mạnh - Laodong.vn,google_news_rss:unknown
2026-05-16,macro_shock,domestic_vietnam,medium,inflation_hedge,Giá vàng chịu thêm áp lực khi dữ liệu sản xuất Mỹ vượt dự báo - Laodong.vn,google_news_rss:unknown
2026-05-16,gold_price_down,domestic_vietnam,high,premium_drop,"Giá vàng lao dốc mạnh nhất 10 ngày, bạc mất tới 9% vì áp lực Fed - Laodong.vn",google_news_rss:unknown
2026-05-16,news_other,global,low,unknown,"Quỹ ""khổng lồ"" đảo chiều bán ròng hàng tấn vàng khi giá tụt dốc - CafeF",google_news_rss:unknown
2026-05-17,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-17,macro_shock,domestic_vietnam,medium,inflation_hedge,Dự báo giá vàng tuần tới đối mặt sóng lớn giữa bão lạm phát Mỹ - Laodong.vn,google_news_rss:unknown
2026-05-17,gold_price_down,domestic_vietnam,high,premium_drop,"Giá vàng giảm gần 30 triệu, nhà đầu cơ hết 'mơ' giá về đỉnh cũ? - VietnamFinance",google_news_rss:unknown
2026-05-17,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 17/5/2026 lao dốc cuối tuần, SJC mất 4 triệu đồng/lượng - Báo Phú Thọ",google_news_rss:unknown
2026-05-17,news_other,global,low,unknown,"Vàng cũ hóa ""mỏ mới"": Vì sao ngành tái chế vàng Trung Quốc tăng kỷ lục? - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-17,gold_price_up,domestic_vietnam,high,premium_spike,"Giá vàng tăng vọt chưa từng có, ngành công nghiệp chế tác bùng nổ tại Trung Quốc - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-18,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-18,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Nỗi lo lãi suất tăng đè nặng lên giá vàng - VnEconomy,google_news_rss:unknown
2026-05-18,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 18/5: Đồng USD tiếp đà tăng, cho thấy sức hút của đồng bạc xanh chưa suy giảm - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-18,news_other,global,low,unknown,Toàn cảnh thị trường kim loại quý từ 11 - 17/5: Đổi pha sau cú bán tháo trên diện rộng - PetroTimes,google_news_rss:unknown
2026-05-18,gold_price_down,domestic_vietnam,high,premium_drop,"Giá vàng lao dốc, nhà đầu tư lỗ nặng, phố Wall quay lưng với vàng - VOV.VN",google_news_rss:unknown
2026-05-19,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-19,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng ngày 20/5: Vàng miếng, vàng nhẫn tiếp đà ""lao dốc"" - Báo Nhân Dân điện tử",google_news_rss:unknown
2026-05-19,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 19/5: Đồng USD bất ngờ giảm vì một nguyên nhân - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-19,news_other,global,low,unknown,Lãnh đạo WGC: Đông Nam Á thành thế lực mới trên thị trường vàng - Báo Dân trí,google_news_rss:unknown
2026-05-20,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-20,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Chuyên gia hé lộ bất ngờ giữa lúc giá vàng tiếp tục chịu sức ép - Laodong.vn,google_news_rss:unknown
2026-05-20,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 20/5: Đồng USD tăng giá so với Euro, Bảng Anh và Yen Nhật - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-21,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-21,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng gặp khó khi dữ liệu kinh tế Mỹ làm tan biến hy vọng cắt giảm lãi suất - Laodong.vn,google_news_rss:unknown
2026-05-21,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 21/5: Đồng USD rời khỏi đỉnh vì một thông báo của Tổng thống Trump - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-21,gold_price_up,domestic_vietnam,high,premium_spike,Giá vàng tăng trở lại khi giá dầu và đồng USD đồng loạt hạ nhiệt - Vietnam+ (VietnamPlus),google_news_rss:unknown
2026-05-21,news_other,global,low,unknown,Việt Nam nhập siêu lập kỷ lục 14 tỷ USD sau 5 tháng - nguoiquansat.vn,google_news_rss:unknown
2026-05-22,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
2026-05-22,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Giá vàng hôm nay 23/5/2026 chưa thể phục hồi, tâm lý 'ưa rủi ro' quay lại, thiếu một động lực đủ mạnh để hình thành xu hướng tăng bền vững - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-22,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá ngoại tệ, tỷ giá USD/VND hôm nay 22/5: Đồng USD tăng giá sau một lệnh cấm của Iran - Báo Thế giới và Việt Nam",google_news_rss:unknown
2026-05-22,news_other,global,low,unknown,"Cuộc chiến vàng: Nga ồ ạt bán, Trung Quốc miệt mài mua - Báo Dân trí",google_news_rss:unknown
2026-05-23,wedding_season,domestic_vietnam,high,premium_spike,Wedding season spring window 2026 (May),
