event_date,event_type,scope,severity,expected_channel,note,source_url,effective_from,effective_to,source,publisher,headline,body_text,query_used,relevance_score
2026-07-07,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá hôm nay 7/7: Đồng USD ổn định, NDT đi xuống - Vietnam.vn",https://news.google.com/rss/articles/CBMie0FVX3lxTFBqUWotYkVYMjF3Q01lNWtMMXlzb19JLWZMUGFURm56Ql9wbEZMLUF5UGpCUGlXMXZmbDFKSFU1UTdaenUtVzRWMW9UUHRGNGxHbTNKdTNZQkVXbkl2aXpfVnAwQ3ZPbE5XMDZmdzVUYmk2WHZ5Ql9TdUUyYw?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,"Tỷ giá hôm nay 7/7: Đồng USD ổn định, NDT đi xuống - Vietnam.vn","Tiếng Việt
Đăng nhập
Trang chủ
Chủ đề
Thời sự
Hệ thống Chính trị
Địa phương
Sự kiện
Du lịch
Việt Nam Hạnh Phúc
Doanh nghiệp
Sản phẩm
Di sản
Bảo tàng
Nhân vật
Đa phương tiện
Dữ liệu
Trang chủ
Thời sự
Kinh tế
Tỷ giá hôm nay 7/7: Đồng USD ổn định, NDT đi xuống
Sáng 7/7, tỷ giá trung tâm giữa Đồng Việt Nam (VND) với Đô la Mỹ (USD) do Ngân hàng Nhà nước công bố ở mức 25.202 VND/USD, giữ nguyên so với hôm qua. Với biên độ giao dịch ±5%, tỷ giá trần là 26.462 VND/USD, trong khi tỷ giá sàn là 23.942 VND",tỷ giá USD VND hôm nay,1
2026-07-07,fx_shock,domestic_vietnam,medium,fx_pass_through,"Tỷ giá USD hôm nay 8/7/2026: DXY đảo chiều tăng, USD tự do bật 6 đồng - Vietnam.vn",https://news.google.com/rss/articles/CBMilAFBVV95cUxONUFETFdiQ3hIWHVoMjdFOFVsUlk0allHME5XcmFWa1pJTUtoM042LXM4WUxIZFM0Sm5JWkJXeEN3MU91ZlpuUG40UWR2Rnd3SVEzd1FualVmSWpEaFFRQ1lRb0wtSTkyZ0hnQXE2ejhDRDRGWEVhZVRReVpjalpsQ0Z5aHkxWGlYZndLU1RQNnlZdlpO?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,"Tỷ giá USD hôm nay 8/7/2026: DXY đảo chiều tăng, USD tự do bật 6 đồng - Vietnam.vn","Tiếng Việt
Đăng nhập
Trang chủ
Chủ đề
Thời sự
Hệ thống Chính trị
Địa phương
Sự kiện
Du lịch
Việt Nam Hạnh Phúc
Doanh nghiệp
Sản phẩm
Di sản
Bảo tàng
Nhân vật
Đa phương tiện
Dữ liệu
Trang chủ
Kinh tế
Đầu tư - Tài chính
Tỷ giá USD hôm nay 8/7/2026: DXY đảo chiều tăng, USD tự do bật 6 đồng
Đồng USD phục hồi nhẹ trên thị trường quốc tế khi DXY tăng lên 100,97 điểm. Trong nước, tỷ giá trung tâm giữ nguyên, trong khi giá USD chợ đen tiếp tục tăng 6 đồng.
Báo Công thương
•
07/07/2026
Theo dõi Vietnam.v",tỷ giá USD VND hôm nay,1
2026-07-07,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Gold prices today, July 7, 2026, fell across the board, with SJC gold losing half a million dong per ounce. - baonghean.vn",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQcFVBeDdvMVNDbmRzN1dTOTVCOFZCY3FtUzJUX2NIY0xfcVdYSXpLbmU2UU9uYVBxM2w5bXRobExGVXdQZ3U3MVVVUE5SaHJQTnE5M0pSdTZLLThQYzlKdWtndVZDZ0R4akpIMHo2Nm1FMXFmU1VEbWI4QlJPTjc0dzNKVFNzdjE5SmNwVmRSbGNuQTBWV3QyS3ZyNmYxcjRXQzU5MjVnS0tjQ2M?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,"Gold prices today, July 7, 2026, fell across the board, with SJC gold losing half a million dong per ounce. - baonghean.vn","Vietnamese
LISTEN TO AN NEWS
NGHE AN DAILY
NGHE AN WEEKEND
Nghe An Newspaper:
Nghe An Television:
Latest
Current Affairs
Party building
Economy
International
Society
Putting the resolution into practice.
Education
Law
Sport
Business networking
Video
Health
Labor
Entertainment
Short Video
Homepage
Economy
Gold prices today, July 7, 2026, fell across the board, with SJC gold losing half a million dong per ounce.
Duy Anh • July 7, 2026 10:40

Gold prices today, July 7th, fell across the board after",gold price today,2
2026-07-07,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Gold price today, July 8, 2026: Reversal fails, gold plummets again. - Vietnam.vn",https://news.google.com/rss/articles/CBMimwFBVV95cUxPdVcyUnowWTlUbFpBQnRXdVRVeEZISE5Ld2lieDQtTmQyclJGSjhOd25nTDVETTVnREdmZnUtVGlzeG54QVZZTWJEUEh4dDNBc21yWXJsRTllSkNrMFg5N250YTlzOXNKQTJIMDJaS19hN0s0U0JJVnNsME56MkpidGwtZldsNlhiNG9kUWpQRExZNWNTT3lfUWQ5MA?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,"Gold price today, July 8, 2026: Reversal fails, gold plummets again. - Vietnam.vn","Follow Vietnam.vn on
Google
News
0

Domestic gold prices today, July 8, 2026

This afternoon, domestic gold prices continued to maintain the downward trend seen in the morning session.

At the opening of trading on July 8th, at 8:34 AM, the price of SJC gold bars was adjusted down by 500,000 VND/ounce for both buying and selling compared to the closing price yesterday, trading at 146.5-149.5 million VND/ounce (buying - selling).

The price of SJC gold rings (1-5 tael) decreased by 500,000 VND pe",gold price today,0
2026-07-07,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Gold prices today, July 8, 2026, have stopped selling off, the market has shifted to accumulation and forming a new price base, the ideal gold holding ratio is 5-15% - Vietnam.vn",https://news.google.com/rss/articles/CBMi6gFBVV95cUxQRzQ3SFNUemI1R2pic1dDOXNiRlp4eGM1cUd2VDlPeXpHRXVyM0RqZFFjNFpQSzc1Z1I2ZHFuOVBkYnZ4TnJ1c0ZRRElraERfeEM4TDV2a01hQnNER2trYVp1cllGNDZlS05MQ1pkMERFN1BQWGRmYV9RTHZGWmRlYkNyU2hwZ2U3V2ZmcXJuTm9kbkZ4VU5FcmpJemwzTUJaVmRGT1dUajNsM2hYZGVSdG16NllNUUJsTHdKNlNvemp,2026-07-07,2026-07-07,google_news_rss:unknown,,"Gold prices today, July 8, 2026, have stopped selling off, the market has shifted to accumulation and forming a new price base, the ideal gold holding ratio is 5-15% - Vietnam.vn","English
Login
Homepage
Topic
News
Political System
Destination
Event
Travel
Happy Vietnam
Enterprise
Product
Heritage
Museum
Figure
Multimedia
Data
Home
Thời sự
Economy
Gold prices today, July 8, 2026, have stopped selling off, the market has shifted to accumulation and forming a new price base, the ideal gold holding ratio is 5-15%
Gold prices today, July 8, 2026, continue their downward trend in both domestic and international markets. According to experts, the intense selling pressure that la",gold price today,0
2026-07-07,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Gold prices today (July 8): Sharp drop - Vietnam.vn,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9tTVM3bUJRQlYxdk1rcHJKakJ2bjIxaFllOFBVdmxMVFhONW1ZcGpCTFNDM1hMRVV4dEJaaFZOM0lCeHZvakQxRmhuYmsxX1dXblZwSnFBY0s5UGtsTUlyVTRrZUphQQ?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,Gold prices today (July 8): Sharp drop - Vietnam.vn,"English
Login
Homepage
Topic
News
Political System
Destination
Event
Travel
Happy Vietnam
Enterprise
Product
Heritage
Museum
Figure
Multimedia
Data
Home
Thời sự
Economy
Gold prices today (July 8): Sharp drop
Gold prices today (July 8): Domestic SJC gold bar prices fell sharply, by 1 million VND/ounce; trading at around 150 million VND/ounce (selling price).
Báo Quân đội Nhân dân
•
07/07/2026
Follow Vietnam.vn on
Google
News
0

Domestic gold bar prices today

Specifically, gold bars from SJC, DOJ",gold price today,0
2026-07-07,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Gold price today, July 7th, 2026 (9999 gold), BTMC gold rings, BTMC, DOJI gold prices for Tuesday: Closing price for 9999 gold, BTMC gold rings, and DOJI gold on Tuesday. - Vietnam.vn",https://news.google.com/rss/articles/CBMiugFBVV95cUxNdUJJRmZfZ1ZTcDdhc09MSFV1SnRfNGJwN0Vlb2FYSFdIZENDVk9WSExsR1MtSTktZHdWeVIwVVpxSlc3S0tDRjExS3ctZG43TjNpMFN2TENvVDZVS1kwUmhLQ1VxWjduLUVVWkZKYTVsRlhtcmJMS2pQRlpMVGNlYUpiMXZhR0ozZjBzbThCR3cyS1pYMXA1eFJlY3FpSmRaRGtzT3lNWFpxSWFxaFhKTzQ4ZUdXNC02bXc?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,"Gold price today, July 7th, 2026 (9999 gold), BTMC gold rings, BTMC, DOJI gold prices for Tuesday: Closing price for 9999 gold, BTMC gold rings, and DOJI gold on Tuesday. - Vietnam.vn","English
Login
Homepage
Topic
News
Political System
Destination
Event
Travel
Happy Vietnam
Enterprise
Product
Heritage
Museum
Figure
Multimedia
Data
Home
Destination
Lam Dong
Gold price today, July 7th, 2026 (9999 gold), BTMC gold rings, BTMC, DOJI gold prices for Tuesday: Closing price for 9999 gold, BTMC gold rings, and DOJI gold on Tuesday.
Gold prices continued to fall this afternoon, July 7, 2026, with many brands offering prices around 150 million VND per tael. World gold prices also droppe",gold price today,2
2026-07-07,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Gold prices today (July 7th) continue their sharp decline: Shops are experiencing sluggish sales, and the black market is racing to lower prices to rock bottom. - Vietnam.vn",https://news.google.com/rss/articles/CBMiugFBVV95cUxPQjRwZlZrbXNLNmNaY1RCZFRlbU93YjFGdThZam9lZzEtdFdGN0Nzb0h0cWJHOG9icDlleWp4aGlVNXZ6Qk1HSEtxWGppQnZYekU0TkRCemEwdTM2dEY4RkNSbVpXeHVDUXpYQ0FTYkdYcHdjN2hxUDBFaFh6VDl2ZlFLQUJwUk9hbWgyZFZBcHk4eTlzLVJQOVRIQWxnSVZsajlsTFdaNk9lajRVUmU0SmFhRDQ0YzhVblE?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,"Gold prices today (July 7th) continue their sharp decline: Shops are experiencing sluggish sales, and the black market is racing to lower prices to rock bottom. - Vietnam.vn","Follow Vietnam.vn onGoogle News0 Gold prices fell sharply this afternoon, July 7th. According to observations by Dan Viet reporters on July 6th, the number of people buying gold remained low as gold prices continued their downward trend. Only the price of gold rings from Bao Tin Manh Hai and Bao Tin Minh Chau brands remained unchanged. Meanwhile, the number of people bringing gold to sell was also negligible.  The Bao Tin Minh Chau branch (29 Tran Nhan Tong Street) continued to have few customer",gold price today,0
2026-07-07,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Updated 09:13 AM, July 7, 2026: Gold prices fall across the board, PNJ sees the deepest drop of 0.7 million VND. - baonghean.vn",https://news.google.com/rss/articles/CBMivgFBVV95cUxPLThLd2FpMm93dEJJbkpSODJYb1lnX1luZDdPUTgxVzR0TzNXX0FkMk9DdE94RGJWUHdvbTRCT3NKUWluMmJiTUNORFVsQnpCMmFLSUs0RDZUWjRobnM5ODZGWkNVb0NaS01ZTV8xc0VVVnlDS0p1aDZVaVR4bTZGMGx1LVBoLVhFRkFTU3U5U0hpYThzc3o1TU43UklVTDVLWlBMbHVOVUJDbjJnZFBJdWdBZDAzY29yMmd2TXBR?oc,2026-07-07,2026-07-07,google_news_rss:unknown,,"Updated 09:13 AM, July 7, 2026: Gold prices fall across the board, PNJ sees the deepest drop of 0.7 million VND. - baonghean.vn","Vietnamese
LISTEN TO AN NEWS
NGHE AN DAILY
NGHE AN WEEKEND
Nghe An Newspaper:
Nghe An Television:
Latest
Current Affairs
Party building
Economy
International
Society
Putting the resolution into practice.
Education
Law
Sport
Business networking
Video
Health
Labor
Entertainment
Short Video
Homepage
Economy
Market
Updated 09:13 AM, July 7, 2026: Gold prices fall across the board, PNJ sees the deepest drop of 0.7 million VND.
Thanh Vinh•July 7, 2026 09:09

At 9:13 AM on July 7th, domestic gold price",gold price today,0
2026-07-07,gold_price_move,domestic_vietnam,medium,safe_haven_buy,"Gold prices today, July 7, 2026: SJC gold price, 9999 gold ring price, and world gold price on Tuesday. - baonghean.vn",https://news.google.com/rss/articles/CBMitAFBVV95cUxOdkRyNUFqX2NWTi1OLTFtVXlCNzNJMjdqUHB2ZlItQWRyYkVkdU1wbG12QzhiUDRIY1BWNU82VXlMYlJZaWRucTdDalhoTVRIV0hTT0ZzeW8zTVNGZE1GSGRtaENfQWxjcmxMYmd3bXlFZndDZGVkZjVZamdMSDFBOFQxdHZGLUFHTnZQSnBEU1R0ZmxmMmtPNjlOTDZlbVpzSG1UbWlBWUdGQ2VqZVc1YnR1dWI?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,"Gold prices today, July 7, 2026: SJC gold price, 9999 gold ring price, and world gold price on Tuesday. - baonghean.vn","Vietnamese
LISTEN TO AN NEWS
NGHE AN DAILY
NGHE AN WEEKEND
Nghe An Newspaper:
Nghe An Television:
Latest
Current Affairs
Party building
Economy
International
Society
Putting the resolution into practice.
Education
Law
Sport
Business networking
Video
Health
Labor
Entertainment
Short Video
Homepage
Economy
Market
Gold prices today, July 7, 2026: SJC gold price, 9999 gold ring price, and world gold price on Tuesday.
Quoc Duan • July 7, 2026 10:11

Gold prices today, July 7, 2026, rose sharply after",gold price today,2
2026-07-07,news_other,global,low,unknown,Gold and foreign currency prices July 7: Positive signals from gold in the coming days - Laodong.vn,https://news.google.com/rss/articles/CBMivAFBVV95cUxPZHVhYTlOWVh0Q0xodW5iSEJDRC1YZElJWlV4RFZ4R05ZM2dCTFA5UmtLazI0Zm1Galc5Nm5kWExsUGN6QTlhTjJBUWNURkt1MVlKZ04wZWx5UVVydUJZNldFTjZRbm1FNHMzNGJibWJkTlZEQTk1cmptcE94V2xMMDJxalZJbzBpcThiX3Byd1Z1aDVPcXhaU3R6bG84Z2R5VmFjTXRxd0gzNjJRNHpRZ2FxQV9tdE1uUGc5VQ?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,Gold and foreign currency prices July 7: Positive signals from gold in the coming days - Laodong.vn,"Lao Dong TV
Play Video
Gold and foreign currency prices July 7: Positive signals from gold in the coming days
HẢI DANH - VŨ LINH
09:30, Tue Jul 07, 2026 (GMT+7)

Gold and foreign currency prices July 7: Gold bar brands such as SJC, PNJ, DOJI, Bao Tin Manh Hai, Phu Quy decreased compared to yesterday morning.

Gold price today Gold price update Gold Price Forecast Gold price Gold ring price
Gold price update morning 7.7: Sideways, momentum not strong enough
Gold prices fall sharply, buyers lose m",gold price today,0
2026-07-07,news_other,global,low,unknown,"Coffee prices today, July 7, 2026: Central Highlands maintains high prices, Arabica surges dramatically on the New York exchange. - baonghean.vn",https://news.google.com/rss/articles/CBMiwAFBVV95cUxPMWI0NzdsTENBdVEwUTlNYnJJMVBxU0s3cGtJTWl5THFWU3ZEb1MxRElwZ3dIS21lNFVhZHdsRjBJNFgtQ09ydjVmTmdaaVg0RU1QVVRxM2lDRFk0YW5pUGhXWmVhc0xfMmlzSldaWE1DZExaaG14dmRMM3RHZ0E2Z2tYd3h2bEdEWVBxUnhMaDhHd1JVaWxLb1A2d042SzB2aGpOY001Y19zZHhEUmxWbC00R19VaEtnNHRoZ2pLLTY,2026-07-07,2026-07-07,google_news_rss:unknown,,"Coffee prices today, July 7, 2026: Central Highlands maintains high prices, Arabica surges dramatically on the New York exchange. - baonghean.vn","Vietnamese
LISTEN TO AN NEWS
NGHE AN DAILY
NGHE AN WEEKEND
Nghe An Newspaper:
Nghe An Television:
Latest
Current Affairs
Party building
Economy
International
Society
Putting the resolution into practice.
Education
Law
Sport
Business networking
Video
Health
Labor
Entertainment
Short Video
Homepage
Economy
Market
Coffee prices today, July 7, 2026: Central Highlands maintains high prices, Arabica surges dramatically on the New York exchange.
Quoc Duan • July 7, 2026 10:14

Coffee prices in the Cent",gold traders London,0
2026-07-07,news_other,global,low,unknown,The People's Bank of China has been accumulating gold for 20 consecutive months. - Vietnam.vn,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNdHBLeTBndWkwX1ZGWlRUREU4Qk1rVkFhRk9fSENISDFaQlByTUxJdnRZbGNwcW9JeUdjY3dtR3BXTHgwd0ZXalM3eWpkdUtTWGEyZTllUG5KYjFva21OajBPUUZncWFiMzhOYTRSd0N1SVhSTC0weHNNb09GYjMxblVfdkVScG5vSGtF?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,The People's Bank of China has been accumulating gold for 20 consecutive months. - Vietnam.vn,"Follow Vietnam.vn on
Google
News
0

The People's Bank of China (PBoC, the central bank) bought more gold in June, marking the 20th consecutive month of adding gold to the national reserves.

This move shows that China remains committed to its strategy of diversifying its foreign exchange reserves, despite the recent volatility in global gold prices.

Specifically, China's gold reserves increased by 480,000 troy ounces in June, reaching 75.44 million troy ounces. This was the largest monthly purc",gold central bank,0
2026-07-07,policy_rate_global,global,high,safe_haven_buy,GOLD - Nhu cầu từ Ngân hàng trung ương vẫn là động lực chính? - XTB.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxNdHZKQVpXTXJGOXhpelQzbVJCWjVaeDhCMk9XVjY5S1AyeE1kN0Z5UnlOVkFqa1FpNXFjX3BMU1d3YVo1T2R5cjE2d3cyN0F5bEw1b21jS1BFNFJTeTZRZV9NTFhzSllhQVgySUVkOWZyakNNLUhUUFNnVjNsRk9Xa04ydVg0eWs3SFpjNjlFb1RaUXpuZHpfODBCWTM5MXJmaVVIR2czSVg0N1V5XzRITlkycnBSdw?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,GOLD - Nhu cầu từ Ngân hàng trung ương vẫn là động lực chính? - XTB.com,,gold central bank,0
2026-07-07,policy_rate_global,global,high,safe_haven_buy,Gold stalls recovery as Fed uncertainty keeps buyers cautious - TMGM,https://news.google.com/rss/articles/CBMixgFBVV95cUxQRXNWaDlVSVdGbWlUWnNKbGZuVzJuNFl2ZUVaQnNMejhTUEpuazE3dFJveDVDMDJZeWRPRDhjTGk4bE1NTUNHWW93QmVXZWNFN0F1RERBMFNma240d29lcDFGbzAzNzR0U2lRdU9LUWs4blNnSWxjRzBqcmlRSjJkMG5OYXRoVzY0STFFNFlCejYxbm1xUUhsNW5OakpEa29tb3ZuQlRyQWZDVU9PV1N2ZTduUThFUTNYcUlVdEIzRDB,2026-07-07,2026-07-07,google_news_rss:unknown,,Gold stalls recovery as Fed uncertainty keeps buyers cautious - TMGM,,gold central bank,1
2026-07-07,gold_price_move,domestic_vietnam,medium,safe_haven_buy,Giá vàng hôm nay (7-7): Đồng loạt giảm - Báo Phú Thọ,https://news.google.com/rss/articles/CBMidkFVX3lxTE4zbmZoSThFbmxjVjRnVTBNTDViOEpFSlJoZkNPRkhMdzFocGFUTjVlekxiQ0t0ai1BSXNFVkVrQnBwa0xiWmMxenhRb0dsWERBYUVjSTZMLS1rQjktWHVCRC1iTVhrUFFRN1NhanFkN095T3pyZ1E?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,Giá vàng hôm nay (7-7): Đồng loạt giảm - Báo Phú Thọ,"Thứ 7, 11/07/2026 | 17:01 GMT+7
 English
 Video
 Podcast
 Facebook
Tìm kiếm
 
PHÚ THỌ 24H
PHONG VỊ ĐẤT TỔ
CHÍNH TRỊ
VĂN HÓA - XÃ HỘI
KINH TẾ
GIÁO DỤC
Y TẾ
QUỐC TẾ
QUỐC PHÒNG - AN NINH
GIẢI TRÍ
KINH TẾ
Giá cả - Thị trường
Cập nhật: Thứ 3, 07/07/2026 | 07:19 GMT+7
Email
Print
Tiktok
  
Facebook
 
Giá vàng hôm nay (7-7): Đồng loạt giảm

Giá vàng hôm nay (7-7): Thị trường trong nước, giá vàng miếng, giá vàng nhẫn đồng loạt giảm ở hầu hết các thương hiệu, mức giảm cao nhất 1 triệu đồng/lượng đối với ",gold central bank,2
2026-07-07,news_other,global,low,unknown,Điểm tin 6h: Viên chức quản lý phải từ chức nếu người thân sa vào tệ nạn | Giá bán căn hộ thứ cấp tại TP HCM giảm - VnExpress,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNdXBBOXRfM19SQkFUNnU4U3Zkdm1oMWhNcU1GS213eFJLREN0eHVnYmY1TmVMd1RLN2dGeWNDbG9oc19PWDdnVVl2clRrclVoQ1h4SHFMNm9Oalc0aWl2c0ZaSmV6ei1SUENNTGd6alR5elFkN1VUQzBmaTZZWFZ0U0ZGdEVEWXN4Vy1wVTJpbTVaRU1TNTgyR1llZ1FCRkNfZXcxSGpSVjdpX0FETWg4aThjUlptaDVmOUVtTUdaTXp,2026-07-07,2026-07-07,google_news_rss:unknown,,Điểm tin 6h: Viên chức quản lý phải từ chức nếu người thân sa vào tệ nạn | Giá bán căn hộ thứ cấp tại TP HCM giảm - VnExpress,"VnExpress
Tìm kiếm
Discover
Shorts
Podcasts
Điểm Tin
Thứ tư, 8/7/2026, 06:06 (GMT+7)
Điểm tin 6h: Viên chức quản lý phải từ chức nếu người thân sa vào tệ nạn | Giá bán căn hộ thứ cấp tại TP HCM giảm

Hà Nội không còn căn hộ mới mở bán giá dưới 60 triệu đồng/m2; Ba tàu hàng trúng tập kích tại Hormuz trong 24 giờ...

 
00:00
00:00
 
 
 
 
 
Tốc độ phát 
1x
Quảng Hường

Nội dung chính

Bấm để chuyển tới nội dung bạn muốn nghe

00:23 Giá bán căn hộ thứ cấp tại TP HCM giảm
01:34 Hà Nội không còn căn ",site:vnexpress.net vàng giá,0
2026-07-07,news_other,global,low,unknown,Điểm tin 21h: Việt Nam dự kiến có 36 sân bay vào năm 2030 | Chính phủ mở rộng diện tiếp nhận làm viên chức - VnExpress,https://news.google.com/rss/articles/CBMi1AFBVV95cUxPUUNRSHAzTVd0ZFJFQXdBWmlNNDE1QnZ5M1RHcXNLaXItRVdHS2RLWWpPUWQxWHA3WlZEYWdxMkpoM3E3cDhJTWFXZzVVWGRWZjZBd2JucWRYeWxzUDhmcUo0MjgzSTNyV3V2d1hGZ2ZrNE50U2NRSHR4cnNleW82S0xTSEtESVZ3dUJ6Y3JrZTV2bmxUM3pDdDJyNFhDd0tTSV9UbXN5WWd6R2NqNlROQlBITHRBcXJUa0UxMVRqcWd,2026-07-07,2026-07-07,google_news_rss:unknown,,Điểm tin 21h: Việt Nam dự kiến có 36 sân bay vào năm 2030 | Chính phủ mở rộng diện tiếp nhận làm viên chức - VnExpress,"VnExpress
Tìm kiếm
Discover
Shorts
Podcasts
Điểm Tin
Thứ ba, 7/7/2026, 17:09 (GMT+7)
Điểm tin 21h: Việt Nam dự kiến có 36 sân bay vào năm 2030 | Chính phủ mở rộng diện tiếp nhận làm viên chức

Vàng miếng giảm về còn 150 triệu đồng một lượng; Nhà máy đầu tiên tại Việt Nam được Mỹ chấp thuận dùng hai công nghệ chiếu xạ trái cây...

 
00:00
00:00
 
 
 
 
 
Tốc độ phát 
1x
Phương Nghi

Nội dung chính

Bấm để chuyển tới nội dung bạn muốn nghe

00:23 Bộ Công Thương: Chưa áp dụng giá điện sinh hoạt the",site:vnexpress.net vàng giá,0
2026-07-07,news_other,global,low,unknown,Phong cách 'Cầu thủ đắt giá nhất thế giới' Lamine Yamal - VnExpress,https://news.google.com/rss/articles/CBMikgFBVV95cUxORHg3X2lGd3MyLXE0Y3FXSFhzdXdPSjFsazBPczNVWDZ0clkzSUZEemFWUWQ5MUhtOThod0syYWIzdVA2OE9PNmNobURHWnlIaW1JSzBYendVb2FDOVpYMERBRUo0UHlQXzUxREtubFB0QXJudEpiTTlhN0FJZHAyRHg0LWZ0RHc3YldrWkppZ1dUUQ?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,Phong cách 'Cầu thủ đắt giá nhất thế giới' Lamine Yamal - VnExpress,"Phong cách 'Cầu thủ đắt giá nhất thế giới' Lamine Yamal

Cầu thủ 19 tuổi Lamine Yamal tạo sức hút với những bộ cánh vừa trẻ trung, vừa thanh lịch.

Theo ESPN, Lamine Yamal là một trong 10 tài năng trẻ đáng xem nhất World Cup 2026. Tính đến đầu tháng 6, Trung tâm Nghiên cứu Thể thao Quốc tế (CIES Football Observatory) xác định Yamal là cầu thủ được định giá cao nhất thế giới với giá trị chuyển nhượng 358 triệu Euro (hơn 10.775 tỷ đồng). AP nhận định con số này khiến giới bóng đá kinh ngạc. Hai cầ",site:vnexpress.net vàng giá,0
2026-07-07,news_other,global,low,unknown,Giá bán căn hộ thứ cấp tại TP HCM giảm - VnExpress,https://news.google.com/rss/articles/CBMifkFVX3lxTE9Ld2ozdjhTUmpCa2dZTWc0NHBqSFFzaC04alpyaTBHZXBuMS1nQm5OUWJsR0VuNGhTYUs5Qk5lOXQtWU03ZjU1VzNpSXliMEJDdnVwZWoxNXZwcXlCaVlKOUp4Z1NMUmI2OVU1cEdtQzNkR0V2SjRMUW5ISEpmZw?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,Giá bán căn hộ thứ cấp tại TP HCM giảm - VnExpress,"Giá bán căn hộ thứ cấp tại TP HCM giảm

Giá sang nhượng thứ cấp căn hộ TP HCM ghi nhận giảm 5-10% trong quý II, song thanh khoản vẫn chậm khi người mua tiếp tục kỳ vọng giá hạ thêm.

Chị Duyên, chủ căn hộ hai phòng ngủ rộng 71 m2 tại một dự án ở phường Thạnh Mỹ Tây, cho biết đã rao bán từ đầu quý II nhưng đến nay chưa tìm được người mua. Cuối năm ngoái, căn hộ được môi giới định giá khoảng 10,8 tỷ đồng. Sau nhiều tháng không phát sinh giao dịch, chị hạ giá chào xuống còn 10 tỷ đồng và sẵn sàng t",site:vnexpress.net vàng giá,0
2026-07-07,news_other,global,low,unknown,Ôtô VinFast điều chỉnh giá hàng loạt từ tháng 7 - VnExpress,https://news.google.com/rss/articles/CBMiigFBVV95cUxOcW1vX2NwSHYyZVIwNzdiRkcySUJrdzB1Z1BpdUtENkFyMWYydG5aaTUtSDY1eGJpOWRCeWZYWUE3OVNjUUdXMkxzT3ZYNjFmZGpGX2tLLXlUWUVIN2ZKam9PN25wSjRZb050WkJ4cVR6dEJ6X3FnVWVVUGs3TFJCdkNMZG9YNUgyRGc?oc=5,2026-07-07,2026-07-07,google_news_rss:unknown,,Ôtô VinFast điều chỉnh giá hàng loạt từ tháng 7 - VnExpress,"Ôtô VinFast điều chỉnh giá hàng loạt từ tháng 7

Trên cơ sở khuyến mãi 6% giá xe và các ưu đãi khác, VinFast công bố giá mới của tất cả các dòng ôtô, thấp nhất 188 triệu đồng.

Từ đầu tháng 7, các đại lý VinFast cập nhật giá bán mới ôtô điện cho khách hàng. Đây thực chất là giá sau khi trừ các chương trình ưu đãi của hãng, lớn nhất là 6% giá trị xe.

Bảng giá các dòng xe VinFast từ 5/7:

Mẫu xe
	Phiên bản	Giá bán lẻ đề xuất (triệu đồng, kèm pin)	Mức giảm
triệu đồng)
VF 2	Tiêu chuẩn	188	mới
VF 3	",site:vnexpress.net vàng giá,0
